TimeStamp,PresentDOD0,CurrentCapacity,IsCharging,Temperature,Amperage,InstantAmperage,Voltage,StateOfCharge,ChargeAccum,ResScale,RSS,ITMiscStatus,AccumulatedSystemLoad,AccumulatedSystemPowerIn,VirtualTemperature,SystemVoltageIn,SystemCurrentIn,Watts
2026-08-07 01:50:37,11521,32,0,3029,-393,-371,3764,32,-2912,676,105,47150,972720640,1042579081,3029,0,0,0
2026-08-07 01:55:36,11620,31,0,3079,-1108,-807,3731,31,-2886,640,101,47151,973068634,1042579081,3079,0,0,0
2026-08-07 02:00:37,11746,30,0,3159,-553,-795,3738,30,-2853,668,96,47150,973517130,1042579081,3150,0,0,0
2026-08-07 02:10:36,11953,29,0,3289,-641,-895,3720,29,-2799,705,91,47150,974251302,1042579081,3279,0,0,0
2026-08-07 02:15:37,12107,28,0,3389,-952,-1011,3702,27,-2758,772,87,47149,974792212,1042579081,3369,0,0,0
2026-08-07 02:20:37,12271,27,0,3369,-696,-737,3711,26,-2716,798,88,47149,975367860,1042579081,3369,0,0,0
2026-08-07 02:25:36,12395,26,0,3279,-334,-324,3730,25,-2683,811,92,47151,975806416,1042579081,3279,0,0,0
2026-08-07 02:30:37,12497,25,0,3300,-433,-412,3723,25,-2656,803,91,47148,976162663,1042579081,3300,0,0,0
2026-08-07 02:35:37,12606,24,0,3309,-261,-249,3730,24,-2628,797,91,47148,976546247,1042579081,3309,0,0,0
2026-08-07 02:45:37,12799,23,0,3229,-337,-318,3717,23,-2577,886,92,47148,977226015,1042579081,3229,0,0,0
2026-08-07 02:50:37,12907,22,0,3200,-334,-388,3713,22,-2549,830,93,47150,977603462,1042579081,3200,0,0,0
2026-08-07 02:55:37,12995,21,0,3200,-145,-194,3723,22,-2526,822,93,47150,977913243,1042579081,3200,0,0,0
2026-08-07 03:05:36,13149,20,0,3119,-143,-185,3719,21,-2480,819,97,47150,978528575,1042579081,3119,0,0,0
2026-08-07 03:10:36,13279,19,0,3179,-316,-198,3710,20,-2457,772,97,47150,978834258,1042579081,3179,0,0,0
2026-08-07 03:25:37,13512,18,0,3019,-146,-143,3706,18,-2389,837,109,47150,979739774,1042579081,3019,0,0,0
2026-08-07 03:30:37,13610,17,0,2989,-206,-117,3703,17,-2367,820,112,47150,980033867,1042579081,2989,0,0,0
2026-08-07 03:35:36,13701,16,0,2979,-326,-337,3682,17,-2342,803,115,47148,980360669,1042579081,2979,0,0,0
2026-08-07 03:45:37,13979,15,0,2839,-158,-211,3687,15,-2295,745,127,47151,980976613,1042579081,2839,0,0,0
2026-08-07 03:50:36,14017,14,0,2819,-61,-41,3692,15,-2278,720,131,47148,981213503,1042579081,2809,0,0,0
2026-08-07 04:06:52,14198,13,0,2600,-32,-27,3700,14,-2264,615,145,47151,981393288,1042579081,2600,0,0,0
2026-08-07 04:50:37,14423,12,0,3050,-194,-214,3660,12,-2175,977,116,47137,982562017,1042579081,3039,0,0,0
2026-08-07 04:55:36,14742,10,0,3119,-360,-287,3650,10,-2152,879,117,47139,982869582,1042579081,3119,0,0,0
2026-08-07 05:00:37,14894,8,0,3269,-215,-240,3651,8,-2120,974,109,47138,983281344,1042579081,3250,0,0,0
2026-08-07 05:05:36,15077,7,0,3409,-294,-299,3648,7,-2089,899,105,47142,983684400,1042579081,3400,0,0,0
2026-08-07 05:10:36,15162,6,0,3419,-668,-729,3606,6,-2058,783,108,47140,984094731,1042579081,3400,0,0,0
2026-08-07 05:30:37,15342,5,0,3279,-151,-168,3644,5,-1959,782,122,47142,985394528,1042579081,3279,0,0,0
2026-08-07 05:50:56,15538,4,0,3250,-142,-140,3623,4,-1876,668,143,47145,986480753,1042579081,3250,0,0,0
2026-08-07 06:05:37,15702,3,0,3269,-321,-273,3527,3,-1812,857,180,47146,987303243,1042579081,3259,0,0,0
2026-08-07 06:10:37,15812,2,0,3289,-347,-423,3466,2,-1783,795,222,47147,987662051,1042579081,3279,0,0,0
2026-08-07 06:15:37,15932,1,0,3319,-627,-553,3374,1,-1750,795,285,47145,988072818,1042579081,3309,0,0,0
2026-08-07 06:20:37,15048,8,1,4259,3932,3880,3934,8,-1988,1000,76,47146,988837895,1046671124,3479,8596,2179,20
2026-08-07 06:25:36,13779,16,1,4469,3984,4058,3987,17,-2321,1000,69,47147,989742873,1052319213,3729,8606,2181,20
2026-08-07 06:30:37,12515,25,1,4569,3839,3973,4015,25,-2652,1000,61,47147,990671640,1058031473,3869,8626,2178,20
2026-08-07 06:35:37,11396,32,1,4509,3879,3876,4047,32,-2945,1000,70,47147,991485640,1063100309,3779,8632,2181,20
2026-08-07 06:40:37,10206,40,1,4489,3634,3717,4072,40,-3256,1000,57,47147,992477471,1068648431,3859,8643,2180,20
2026-08-07 06:45:37,9006,48,1,4559,3593,3622,4110,48,-3570,1000,51,47147,993467381,1074272035,3909,8652,2151,20
2026-08-07 06:50:37,7811,56,1,4519,3660,3719,4171,56,-3883,1000,54,47147,994491363,1079972878,3889,8646,2157,20
2026-08-07 06:55:37,6726,63,1,4279,2886,2889,4198,63,-4167,1000,87,47147,995395038,1085167766,3859,8754,1670,20
2026-08-07 07:00:37,5916,69,1,4109,2630,2637,4241,69,-4379,1000,74,47147,996129571,1089119367,3769,8761,1583,20
2026-08-07 07:05:37,5085,75,1,4000,2412,2418,4298,74,-4597,1000,71,47147,996891878,1093230557,3700,8788,1385,20
2026-08-07 07:10:37,4450,79,1,3689,1511,1516,4298,79,-4763,1000,79,47147,997652063,1096576313,3559,8889,993,20
2026-08-07 07:15:36,4016,82,1,3639,1436,1487,4328,82,-4876,1000,85,47147,998341751,1099028337,3529,4664,1873,15
2026-08-07 07:45:37,4733,81,0,3179,-423,-313,4131,77,-4689,703,93,47145,1001530878,1099427524,3179,0,0,0
2026-08-07 07:50:37,4861,80,0,3069,-451,-440,4115,76,-4655,714,96,47146,1002029955,1099427524,3069,0,0,0
2026-08-07 08:00:37,5082,79,0,2969,-280,-252,4109,75,-4597,743,95,47146,1002888145,1099427524,2969,0,0,0
2026-08-07 08:05:37,5218,78,0,2919,-329,-327,4088,74,-4562,986,93,47147,1003407015,1099427524,2919,0,0,0
2026-08-07 08:10:36,5301,77,0,2850,-757,-608,4066,73,-4540,769,95,47145,1003724414,1099427524,2850,0,0,0
2026-08-07 08:20:59,5472,76,0,2939,-13,-7,4098,72,-4495,773,96,47144,1004383853,1099427524,2939,0,0,0
2026-08-07 08:35:36,5642,75,0,3000,-700,-526,4051,71,-4451,717,97,47146,1005037644,1099427524,2989,0,0,0
2026-08-07 08:40:36,5798,73,0,3139,-1000,-974,4008,70,-4410,742,94,47146,1005629964,1099427524,3119,0,0,0
2026-08-07 08:50:37,6018,72,0,3189,-386,-385,4033,68,-4352,724,94,47146,1006470082,1099427524,3189,0,0,0
2026-08-07 08:55:37,6129,71,0,3139,-259,-207,4034,68,-4323,727,97,47146,1006892137,1099427524,3139,0,0,0
2026-08-07 09:00:37,6243,70,0,3150,-623,-527,4006,67,-4293,793,98,47146,1007324525,1099427524,3150,0,0,0
2026-08-07 09:05:37,6406,69,0,3229,-307,-341,3999,66,-4251,1042,100,47147,1007935163,1099427524,3229,0,0,0
2026-08-07 09:10:37,6556,68,0,3309,-699,-801,3953,64,-4212,969,102,47145,1008496880,1099427524,3300,0,0,0
2026-08-07 09:15:37,6856,65,0,3529,-504,-337,3948,62,-4133,994,102,47146,1009603731,1099427524,3519,0,0,0
2026-08-07 09:25:37,7066,64,0,3250,-281,-267,3947,61,-4078,877,109,47144,1010389557,1099427524,3250,0,0,0
2026-08-07 09:30:37,7181,63,0,3169,-245,-220,3941,61,-4048,852,105,47144,1010812441,1099427524,3169,0,0,0
2026-08-07 09:35:37,7325,62,0,3169,-348,-307,3924,59,-4010,883,95,47144,1011346131,1099427524,3169,0,0,0
2026-08-07 09:40:36,7461,61,0,3150,-372,-320,3915,59,-3975,867,87,47144,1011847018,1099427524,3150,0,0,0
2026-08-07 09:50:37,7673,60,0,3200,-277,-213,3913,57,-3919,831,79,47145,1012631348,1099427524,3189,0,0,0
2026-08-07 09:55:37,7808,59,0,3289,-243,-273,3903,56,-3884,899,75,47144,1013128501,1099427524,3289,0,0,0
2026-08-07 10:00:36,7907,58,0,3309,-791,-517,3887,56,-3858,788,74,47145,1013489941,1099427524,3300,0,0,0
2026-08-07 10:05:36,8008,57,0,3319,-508,-547,3872,55,-3812,981,73,47148,1014134860,1099427524,3319,0,0,0
2026-08-07 10:10:37,8198,56,0,3319,-709,-187,3878,53,-3768,969,73,47137,1014743626,1099427524,3309,0,0,0
2026-08-07 10:15:37,8338,54,0,3309,-282,-299,3870,53,-3723,1037,73,47140,1015372337,1099427524,3309,0,0,0
2026-08-07 10:25:37,8637,53,0,3189,-333,-477,3852,51,-3659,918,74,47145,1016251481,1099427524,3189,0,0,0
2026-08-07 10:30:37,8776,52,0,3189,-242,-261,3855,50,-3625,930,74,47145,1016732699,1099427524,3189,0,0,0
2026-08-07 10:35:36,8899,51,0,3150,-339,-242,3852,49,-3597,898,76,47150,1017118051,1099427524,3150,0,0,0
2026-08-07 10:40:37,8958,50,0,2989,-69,-39,3865,49,-3580,810,81,47151,1017351325,1099427524,2979,0,0,0
2026-08-07 10:50:37,9160,49,0,3300,-277,-389,3837,47,-3527,860,74,47150,1018078777,1099427524,3289,0,0,0
2026-08-07 10:55:36,9311,48,0,3389,-1387,-1376,3782,46,-3498,858,72,47149,1018475696,1099427524,3389,0,0,0
2026-08-07 11:00:36,9400,47,0,3429,-296,-144,3841,45,-3469,872,71,47148,1018882072,1099427524,3429,0,0,0
2026-08-07 11:05:36,9519,46,0,3329,-328,-335,3820,45,-3429,1056,74,47151,1019427902,1099427524,3329,0,0,0
2026-08-07 11:10:37,9717,45,0,3329,-855,-815,3790,43,-3395,945,76,47137,1019898205,1099427524,3319,0,0,0
2026-08-07 11:15:37,9836,44,0,3309,-299,-308,3816,43,-3365,973,77,47143,1020318368,1099427524,3309,0,0,0
2026-08-07 11:20:37,9971,43,0,3289,-437,-406,3802,42,-3328,1004,78,47141,1020812888,1099427524,3289,0,0,0
2026-08-07 11:25:37,10127,42,0,3269,-573,-590,3789,41,-3295,919,80,47141,1021272247,1099427524,3269,0,0,0
2026-08-07 11:30:37,10253,41,0,3309,-308,-281,3799,40,-3255,1050,80,47149,1021821743,1099427524,3309,0,0,0
2026-08-07 11:35:37,10349,40,0,3279,-108,-85,3808,39,-3222,998,82,47148,1022263534,1099427524,3279,0,0,0
2026-08-07 11:40:37,10522,39,0,3339,-290,-299,3797,38,-3202,860,84,47150,1022540587,1099427524,3319,0,0,0
2026-08-07 11:50:36,10619,38,0,3639,-239,-217,3798,37,-3157,808,77,47150,1023155076,1099427524,3629,0,0,0
2026-08-07 12:00:37,10784,37,0,3759,-285,-228,3794,36,-3113,740,76,47150,1023762765,1099427524,3750,0,0,0
2026-08-07 12:10:37,10904,36,0,3809,-338,-362,3783,35,-3067,822,76,47150,1024379568,1099427524,3809,0,0,0
2026-08-07 12:20:37,11114,35,0,3869,-353,-366,3776,34,-3012,863,78,47150,1025133508,1099427524,3869,0,0,0
2026-08-07 12:25:37,11226,34,0,3869,-225,-241,3780,33,-2986,829,79,47150,1025485639,1099427524,3869,0,0,0
2026-08-07 12:30:37,11355,33,0,3859,-375,-400,3771,32,-2964,747,80,47150,1025781731,1099427524,3859,0,0,0
2026-08-07 12:40:37,11515,32,0,3850,-280,-352,3766,31,-2916,767,79,47150,1026443717,1099427524,3850,0,0,0
2026-08-07 12:45:36,11596,31,0,3800,-335,-324,3761,31,-2886,881,79,47150,1026849527,1099427524,3800,0,0,0
2026-08-07 12:50:36,11731,30,0,3819,-342,-318,3756,30,-2856,922,75,47150,1027260425,1099427524,3819,0,0,0
2026-08-07 13:00:37,11976,29,0,3839,-325,-331,3746,28,-2794,943,73,47150,1028092727,1099427524,3839,0,0,0
2026-08-07 13:05:37,12096,28,0,3839,-407,-348,3740,27,-2763,927,73,47139,1028515261,1099427524,3839,0,0,0
2026-08-07 13:10:37,12226,27,0,3829,-334,-307,3738,26,-2734,921,73,47139,1028899330,1099427524,3829,0,0,0
2026-08-07 13:15:37,12342,26,0,3829,-402,-501,3724,26,-2703,913,74,47139,1029320914,1099427524,3829,0,0,0
2026-08-07 13:20:37,12472,25,0,3839,-392,-393,3726,25,-2673,941,74,47139,1029724864,1099427524,3839,0,0,0
2026-08-07 13:25:37,12600,24,0,3839,-435,-431,3719,24,-2640,938,73,47139,1030162208,1099427524,3839,0,0,0
2026-08-07 13:30:37,12715,23,0,3839,-327,-349,3720,23,-2609,960,72,47140,1030575510,1099427524,3839,0,0,0
2026-08-07 13:35:36,12855,22,0,3850,-455,-415,3713,22,-2579,938,71,47140,1030975464,1099427524,3850,0,0,0
2026-08-07 13:45:37,13096,21,0,3809,-351,-321,3711,21,-2514,926,72,47145,1031854345,1099427524,3809,0,0,0
2026-08-07 13:50:36,13184,20,0,3809,-372,-319,3708,20,-2483,940,73,47150,1032259387,1099427524,3809,0,0,0
2026-08-07 13:55:37,13297,19,0,3800,-368,-316,3705,19,-2453,903,75,47150,1032663120,1099427524,3800,0,0,0
2026-08-07 14:05:37,13525,18,0,3819,-373,-519,3688,18,-2390,931,77,47150,1033502861,1099427524,3819,0,0,0
2026-08-07 14:10:37,13634,17,0,3819,-348,-379,3688,17,-2358,916,78,47150,1033927348,1099427524,3819,0,0,0
2026-08-07 14:15:37,13755,16,0,3809,-383,-928,3665,16,-2329,899,80,47139,1034321338,1099427524,3809,0,0,0
2026-08-07 14:20:37,13876,15,0,3809,-348,-321,3681,16,-2297,909,82,47139,1034736418,1099427524,3809,0,0,0
2026-08-07 14:30:37,14165,13,0,3939,-334,-365,3667,14,-2233,952,76,47145,1035590487,1099427524,3929,0,0,0
2026-08-07 14:35:37,14354,12,0,4100,-366,-343,3662,12,-2200,961,68,47148,1036021344,1099427524,4089,0,0,0
2026-08-07 14:40:37,14581,11,0,4229,-358,-344,3659,11,-2169,1029,62,47148,1036432170,1099427524,4219,0,0,0
2026-08-07 14:45:37,14818,9,0,4319,-360,-293,3657,8,-2137,972,58,47149,1036847857,1099427524,4319,0,0,0
2026-08-07 14:50:37,15019,8,0,4359,-225,-232,3662,7,-2114,828,59,47148,1037157175,1099427524,4359,0,0,0
2026-08-07 14:55:37,15092,7,0,4379,-244,-223,3662,7,-2092,726,61,47149,1037439687,1099427524,4379,0,0,0
2026-08-07 15:15:37,15217,6,0,4450,-230,-217,3658,6,-2005,722,63,47151,1038586714,1099427524,4450,0,0,0
2026-08-07 15:50:37,15369,5,0,3009,-902,-735,3606,5,-1928,480,142,47151,1039607320,1099427524,2989,0,0,0
2026-08-07 16:25:37,15533,4,0,3259,-359,-355,3588,4,-1851,670,142,47150,1040607561,1099427524,3259,0,0,0
2026-08-07 16:30:37,15663,3,0,3259,-839,-733,3503,3,-1815,780,172,47150,1041064159,1099427524,3250,0,0,0
2026-08-07 16:35:37,15779,2,0,3269,-57,-70,3507,2,-1780,803,207,47150,1041500406,1099427524,3269,0,0,0
2026-08-07 16:40:36,14748,10,1,4209,3941,3921,3947,10,-2067,1000,73,47149,1042547473,1104486887,3489,8608,2130,20
2026-08-07 16:45:37,13561,18,1,4359,4018,3994,3993,18,-2378,1000,69,47150,1043504935,1109880134,3679,8613,2129,20
2026-08-07 16:50:37,12288,26,1,4479,3876,3653,4019,26,-2711,1000,64,47150,1044364886,1115569816,3750,8621,2130,20
2026-08-07 16:55:36,11174,34,1,4489,3696,3711,4040,34,-3003,1000,70,47150,1045438484,1120876762,3839,8635,2127,20
2026-08-07 17:00:37,9976,42,1,4569,3549,3582,4066,42,-3316,1000,55,47150,1046434453,1126452963,3969,8680,1995,20
2026-08-07 17:05:37,9236,47,0,3779,-344,-403,3898,46,-3510,1000,62,47148,1047255478,1130149107,3800,0,0,0
2026-08-07 17:15:37,9564,46,0,3300,-328,-395,3833,44,-3424,509,76,47149,1048442925,1130149107,3269,0,0,0
2026-08-07 17:20:37,9737,45,0,3219,-488,-335,3825,43,-3379,621,79,47151,1049066582,1130149107,3219,0,0,0
2026-08-07 17:25:36,9941,43,0,3250,-985,-1058,3772,42,-3325,706,80,47151,1049795210,1130149107,3229,0,0,0
2026-08-07 17:30:37,10141,42,0,3219,-678,-624,3789,40,-3273,754,82,47148,1050516057,1130149107,3209,0,0,0
2026-08-07 17:35:37,10303,41,0,3169,-327,-267,3805,40,-3231,742,85,47149,1051094762,1130149107,3169,0,0,0
2026-08-07 17:40:37,10441,40,0,3039,-164,-160,3810,39,-3194,754,91,47150,1051588907,1130149107,3050,0,0,0
2026-08-07 17:45:37,10582,39,0,3009,-366,-315,3793,38,-3158,780,95,47149,1052088956,1130149107,3009,0,0,0
2026-08-07 17:50:36,10703,38,0,3009,-204,-246,3795,37,-3126,719,97,47151,1052522058,1130149107,3009,0,0,0
2026-08-07 17:55:36,10829,37,0,3150,-390,-396,3779,36,-3093,748,95,47149,1052970446,1130149107,3129,0,0,0
2026-08-07 18:00:36,10979,36,0,3250,-599,-793,3757,35,-3054,717,94,47149,1053500472,1130149107,3239,0,0,0
2026-08-07 18:05:37,11159,35,0,3319,-525,-593,3762,34,-3007,730,95,47149,1054142556,1130149107,3309,0,0,0
2026-08-07 18:10:36,11300,34,0,3329,-703,-555,3762,33,-2970,703,96,47151,1054644258,1130149107,3329,0,0,0
2026-08-07 18:15:36,11445,33,0,3359,-238,-237,3775,32,-2932,749,94,47149,1055161310,1130149107,3359,0,0,0
2026-08-07 18:20:37,11549,32,0,3300,-505,-672,3754,31,-2905,641,95,47150,1055527582,1130149107,3289,0,0,0
2026-08-07 18:25:37,11631,31,0,3329,-316,-294,3768,31,-2883,580,93,47150,1055822435,1130149107,3329,0,0,0
2026-08-07 18:35:37,11800,30,0,3139,-375,-608,3745,30,-2839,656,97,47150,1056421379,1130149107,3129,0,0,0
2026-08-07 18:40:37,11889,29,0,3119,-323,-327,3755,29,-2816,650,97,47150,1056734107,1130149107,3119,0,0,0
2026-08-07 18:50:37,12069,28,0,3139,-364,-384,3744,28,-2768,715,96,47150,1057372307,1130149107,3139,0,0,0
2026-08-07 18:55:36,12170,27,0,3169,-151,-129,3751,27,-2742,701,96,47149,1057729876,1130149107,3169,0,0,0
2026-08-07 19:05:37,12438,25,0,3289,-211,-197,3737,25,-2672,791,92,47150,1058666527,1130149107,3289,0,0,0
2026-08-07 19:10:36,12576,24,0,3309,-460,-519,3713,24,-2636,815,91,47148,1059150514,1130149107,3309,0,0,0
2026-08-07 19:20:37,12791,23,0,3239,-267,-232,3720,22,-2579,915,92,47151,1059903969,1130149107,3239,0,0,0
2026-08-07 19:25:37,12937,22,0,3229,-229,-172,3720,22,-2541,862,92,47150,1060415101,1130149107,3229,0,0,0
2026-08-07 19:30:37,13032,21,0,3139,-285,-148,3721,21,-2516,849,96,47150,1060744088,1130149107,3150,0,0,0
2026-08-07 19:35:37,13106,20,0,3259,-197,-118,3715,21,-2473,909,92,47148,1061324254,1130149107,3259,0,0,0
2026-08-07 19:40:37,13288,19,0,3300,-167,-171,3713,20,-2448,844,93,47137,1061656875,1130149107,3300,0,0,0
2026-08-07 19:50:37,13495,18,0,3429,-243,-215,3701,18,-2386,868,91,47139,1062476329,1130149107,3429,0,0,0
2026-08-07 19:55:37,13625,17,0,3379,-316,-358,3695,17,-2364,814,95,47139,1062768789,1130149107,3379,0,0,0
2026-08-07 20:00:37,13631,16,0,3139,-56,-36,3707,18,-2339,788,105,47138,1063106005,1130149107,3159,0,0,0
2026-08-07 20:12:53,13907,15,0,2700,-15,-34,3713,16,-2330,613,135,47138,1063226025,1130149107,2700,0,0,0
2026-08-07 20:25:37,14234,13,0,3139,-435,-287,3660,13,-2221,1001,110,47136,1064649854,1130149107,3139,0,0,0
2026-08-07 20:30:37,14549,11,0,2969,-143,-99,3675,12,-2203,813,121,47138,1064895254,1130149107,2979,0,0,0
2026-08-07 20:37:38,14766,9,0,2859,-112,-89,3675,9,-2192,683,137,47136,1065042471,1130149107,2859,0,0,0
2026-08-07 20:40:36,14878,8,0,2800,-293,-259,3653,8,-2175,680,147,47138,1065256628,1130149107,2789,0,0,0
2026-08-07 20:55:37,15194,6,0,3379,-405,-210,3647,6,-2063,947,110,47142,1066722158,1130149107,3369,0,0,0
2026-08-07 21:05:37,15316,5,0,3469,-280,-308,3639,5,-1998,890,109,47146,1067572373,1130149107,3469,0,0,0
2026-08-07 21:10:37,15401,4,0,3589,-952,-766,3578,4,-1953,926,107,47147,1068151025,1130149107,3559,0,0,0
2026-08-07 21:20:37,15613,3,0,3489,-256,-202,3571,3,-1855,751,141,47149,1069419520,1130149107,3479,0,0,0
2026-08-07 21:30:36,15815,2,0,3229,-1041,-1212,3357,2,-1786,902,223,47148,1070283784,1130149107,3229,0,0,0
2026-08-07 21:35:37,15491,5,1,3950,3683,3884,3914,5,-1873,1000,110,47136,1071077954,1132189055,3259,8582,2180,20
2026-08-07 21:40:37,14226,13,1,4250,3836,4070,3980,14,-2204,1000,75,47137,1072184426,1138000410,3529,8611,2180,20
2026-08-07 21:45:37,13041,21,1,4339,3385,3423,3988,21,-2514,1000,64,47137,1073329256,1143598419,3700,8621,2182,20
2026-08-07 21:50:37,11852,29,1,4409,3557,3547,4021,29,-2825,1000,65,47137,1074445549,1149219511,3779,8625,2180,20
2026-08-07 21:55:37,10885,36,0,3850,-281,-279,3865,36,-3078,1000,72,47137,1075491404,1153976594,3900,0,0,0
